date,totalCapital,unrializedPnL,rializedPnL,stocksOwned,stocksPriceToday,stocksPriceBoughtAt,putOwned,putOwnedSoldAt,putPriceToday,putOwnedContract,putOwnedStrike,callOwned,callOwnedSoldAt,callPriceToday,callOwnedContract,callOwnedStrike,trackType
2018-11-01,0.0,-8.0,0.0,0,273.51,0.0,1,4.1,4.18,SPY181112P00275000,275.0,0,0.0,0.0,,0.0,normalDay
2018-11-02,0.0,-58.0,0.0,0,271.89,0.0,1,4.1,4.68,SPY181112P00275000,275.0,0,0.0,0.0,,0.0,normalDay
2018-11-05,0.0,67.0,0.0,0,273.39,0.0,1,4.1,3.43,SPY181112P00275000,275.0,0,0.0,0.0,,0.0,normalDay
2018-11-06,0.0,154.0,0.0,0,275.12,0.0,1,4.1,2.56,SPY181112P00275000,275.0,0,0.0,0.0,,0.0,normalDay
2018-11-07,0.0,377.0,0.0,0,281.01,0.0,1,4.1,0.33,SPY181112P00275000,275.0,0,0.0,0.0,,0.0,normalDay
2018-11-08,0.0,388.0,0.0,0,280.5,0.0,1,4.1,0.22,SPY181112P00275000,275.0,0,0.0,0.0,,0.0,normalDay
2018-11-09,0.0,377.0,0.0,0,277.76,0.0,1,4.1,0.33,SPY181112P00275000,275.0,0,0.0,0.0,,0.0,normalDay
2018-11-12,410.0,-243.0,410.0,100,272.57,275.0,1,4.1,0.0,SPY181112P00275000,275.0,0,0.0,0.0,,0.0,expirationDay
2018-11-13,410.0,-331.0,0.0,100,272.06,275.0,0,0.0,0.0,,0.0,1,15.97,16.34,SPY190930C00276000,276.0,normalDay
2018-11-14,410.0,-416.0,0.0,100,270.2,275.0,0,0.0,0.0,,0.0,1,15.97,15.33,SPY190930C00276000,276.0,normalDay
2018-11-15,410.0,-331.0,0.0,100,273.02,275.0,0,0.0,0.0,,0.0,1,15.97,17.3,SPY190930C00276000,276.0,normalDay
2018-11-16,410.0,-254.0,0.0,100,273.73,275.0,0,0.0,0.0,,0.0,1,15.97,17.24,SPY190930C00276000,276.0,normalDay
2018-11-19,410.0,-485.0,0.0,100,269.1,275.0,0,0.0,0.0,,0.0,1,15.97,14.92,SPY190930C00276000,276.0,normalDay
2018-11-20,410.0,-753.0,0.0,100,264.12,275.0,0,0.0,0.0,,0.0,1,15.97,12.62,SPY190930C00276000,276.0,normalDay
2018-11-21,410.0,-691.0,0.0,100,265.02,275.0,0,0.0,0.0,,0.0,1,15.97,12.9,SPY190930C00276000,276.0,normalDay
2018-11-23,410.0,-767.0,0.0,100,263.25,275.0,0,0.0,0.0,,0.0,1,15.97,11.89,SPY190930C00276000,276.0,normalDay
2018-11-26,410.0,-511.0,0.0,100,267.5,275.0,0,0.0,0.0,,0.0,1,15.97,13.58,SPY190930C00276000,276.0,normalDay
2018-11-27,410.0,-469.0,0.0,100,268.4,275.0,0,0.0,0.0,,0.0,1,15.97,14.06,SPY190930C00276000,276.0,normalDay
2018-11-28,410.0,-182.0,0.0,100,274.58,275.0,0,0.0,0.0,,0.0,1,15.97,17.37,SPY190930C00276000,276.0,normalDay
2018-11-29,410.0,-235.0,0.0,100,273.98,275.0,0,0.0,0.0,,0.0,1,15.97,17.3,SPY190930C00276000,276.0,normalDay
2018-11-30,410.0,-168.0,0.0,100,275.65,275.0,0,0.0,0.0,,0.0,1,15.97,18.3,SPY190930C00276000,276.0,normalDay
2018-12-03,410.0,66.0,0.0,100,279.3,275.0,0,0.0,0.0,,0.0,1,15.97,19.61,SPY190930C00276000,276.0,normalDay
2018-12-04,410.0,-379.0,0.0,100,270.25,275.0,0,0.0,0.0,,0.0,1,15.97,15.01,SPY190930C00276000,276.0,normalDay
2018-12-06,410.0,-404.0,0.0,100,269.84,275.0,0,0.0,0.0,,0.0,1,15.97,14.85,SPY190930C00276000,276.0,normalDay
2018-12-07,410.0,-743.0,0.0,100,263.57,275.0,0,0.0,0.0,,0.0,1,15.97,11.97,SPY190930C00276000,276.0,normalDay
2018-12-10,410.0,-724.0,0.0,100,264.07,275.0,0,0.0,0.0,,0.0,1,15.97,12.28,SPY190930C00276000,276.0,normalDay
2018-12-11,410.0,-715.0,0.0,100,264.13,275.0,0,0.0,0.0,,0.0,1,15.97,12.25,SPY190930C00276000,276.0,normalDay
2018-12-12,410.0,-638.0,0.0,100,265.46,275.0,0,0.0,0.0,,0.0,1,15.97,12.81,SPY190930C00276000,276.0,normalDay
2018-12-13,410.0,-629.0,0.0,100,265.37,275.0,0,0.0,0.0,,0.0,1,15.97,12.63,SPY190930C00276000,276.0,normalDay
2018-12-14,410.0,-928.0,0.0,100,260.47,275.0,0,0.0,0.0,,0.0,1,15.97,10.72,SPY190930C00276000,276.0,normalDay
2018-12-17,410.0,-1266.0,0.0,100,255.36,275.0,0,0.0,0.0,,0.0,1,15.97,8.99,SPY190930C00276000,276.0,normalDay
2018-12-18,410.0,-1248.0,0.0,100,255.08,275.0,0,0.0,0.0,,0.0,1,15.97,8.53,SPY190930C00276000,276.0,normalDay
2018-12-19,410.0,-1500.0,0.0,100,251.26,275.0,0,0.0,0.0,,0.0,1,15.97,7.23,SPY190930C00276000,276.0,normalDay
2018-12-20,410.0,-1830.0,0.0,100,247.17,275.0,0,0.0,0.0,,0.0,1,15.97,6.44,SPY190930C00276000,276.0,normalDay
2018-12-21,410.0,-2280.0,0.0,100,240.7,275.0,0,0.0,0.0,,0.0,1,15.97,4.47,SPY190930C00276000,276.0,normalDay
2018-12-24,410.0,-2861.0,0.0,100,234.34,275.0,0,0.0,0.0,,0.0,1,15.97,3.92,SPY190930C00276000,276.0,normalDay
2018-12-26,410.0,-1866.0,0.0,100,246.18,275.0,0,0.0,0.0,,0.0,1,15.97,5.81,SPY190930C00276000,276.0,normalDay
2018-12-27,410.0,-1775.0,0.0,100,248.07,275.0,0,0.0,0.0,,0.0,1,15.97,6.79,SPY190930C00276000,276.0,normalDay
2018-12-28,410.0,-1744.0,0.0,100,247.75,275.0,0,0.0,0.0,,0.0,1,15.97,6.16,SPY190930C00276000,276.0,normalDay
2018-12-31,410.0,-1533.0,0.0,100,249.92,275.0,0,0.0,0.0,,0.0,1,15.97,6.22,SPY190930C00276000,276.0,normalDay
2019-01-02,410.0,-1488.0,0.0,100,250.18,275.0,0,0.0,0.0,,0.0,1,15.97,6.03,SPY190930C00276000,276.0,normalDay
2019-01-03,410.0,-1942.0,0.0,100,244.21,275.0,0,0.0,0.0,,0.0,1,15.97,4.6,SPY190930C00276000,276.0,normalDay
2019-01-04,410.0,-1325.0,0.0,100,252.39,275.0,0,0.0,0.0,,0.0,1,15.97,6.61,SPY190930C00276000,276.0,normalDay
2019-01-07,410.0,-1167.0,0.0,100,254.38,275.0,0,0.0,0.0,,0.0,1,15.97,7.02,SPY190930C00276000,276.0,normalDay
2019-01-08,410.0,-1008.0,0.0,100,256.77,275.0,0,0.0,0.0,,0.0,1,15.97,7.82,SPY190930C00276000,276.0,normalDay
2019-01-09,410.0,-904.0,0.0,100,257.97,275.0,0,0.0,0.0,,0.0,1,15.97,7.98,SPY190930C00276000,276.0,normalDay
2019-01-10,410.0,-844.0,0.0,100,258.88,275.0,0,0.0,0.0,,0.0,1,15.97,8.29,SPY190930C00276000,276.0,normalDay
2019-01-11,410.0,-782.0,0.0,100,258.98,275.0,0,0.0,0.0,,0.0,1,15.97,7.77,SPY190930C00276000,276.0,normalDay
2019-01-14,410.0,-855.0,0.0,100,257.4,275.0,0,0.0,0.0,,0.0,1,15.97,6.92,SPY190930C00276000,276.0,normalDay
2019-01-15,410.0,-619.0,0.0,100,260.35,275.0,0,0.0,0.0,,0.0,1,15.97,7.51,SPY190930C00276000,276.0,normalDay
2019-01-16,410.0,-577.0,0.0,100,260.98,275.0,0,0.0,0.0,,0.0,1,15.97,7.72,SPY190930C00276000,276.0,normalDay
2019-01-17,410.0,-472.0,0.0,100,262.96,275.0,0,0.0,0.0,,0.0,1,15.97,8.65,SPY190930C00276000,276.0,normalDay
2019-01-18,410.0,-271.0,0.0,100,266.46,275.0,0,0.0,0.0,,0.0,1,15.97,10.14,SPY190930C00276000,276.0,normalDay
2019-01-22,410.0,-514.0,0.0,100,262.86,275.0,0,0.0,0.0,,0.0,1,15.97,8.97,SPY190930C00276000,276.0,normalDay
2019-01-23,410.0,-451.0,0.0,100,263.41,275.0,0,0.0,0.0,,0.0,1,15.97,8.89,SPY190930C00276000,276.0,normalDay
2019-01-24,410.0,-394.0,0.0,100,263.55,275.0,0,0.0,0.0,,0.0,1,15.97,8.46,SPY190930C00276000,276.0,normalDay
2019-01-25,410.0,-300.0,0.0,100,265.78,275.0,0,0.0,0.0,,0.0,1,15.97,9.75,SPY190930C00276000,276.0,normalDay
2019-01-28,410.0,-404.0,0.0,100,263.76,275.0,0,0.0,0.0,,0.0,1,15.97,8.77,SPY190930C00276000,276.0,normalDay
2019-01-29,410.0,-414.0,0.0,100,263.41,275.0,0,0.0,0.0,,0.0,1,15.97,8.52,SPY190930C00276000,276.0,normalDay
2019-01-30,410.0,-168.0,0.0,100,267.58,275.0,0,0.0,0.0,,0.0,1,15.97,10.23,SPY190930C00276000,276.0,normalDay
2019-01-31,410.0,-49.0,0.0,100,269.93,275.0,0,0.0,0.0,,0.0,1,15.97,11.39,SPY190930C00276000,276.0,normalDay
2019-02-01,410.0,-14.0,0.0,100,270.06,275.0,0,0.0,0.0,,0.0,1,15.97,11.17,SPY190930C00276000,276.0,normalDay
2019-02-04,410.0,105.0,0.0,100,271.96,275.0,0,0.0,0.0,,0.0,1,15.97,11.88,SPY190930C00276000,276.0,normalDay
2019-02-05,410.0,183.0,0.0,100,273.1,275.0,0,0.0,0.0,,0.0,1,15.97,12.24,SPY190930C00276000,276.0,normalDay
2019-02-06,410.0,168.0,0.0,100,272.74,275.0,0,0.0,0.0,,0.0,1,15.97,12.03,SPY190930C00276000,276.0,normalDay
